Model Name,Batch Size,Learning Rate,Phase,Epoch,Loss,Accuracy,Patience Count
efficientnet_b1_model,32,0.01,Validation,23,1.35628845,0.427135676,0
efficientnet_b1_model,32,0.01,Train,24,1.200825035,0.487124473,0
efficientnet_b1_model,32,0.01,Validation,24,1.364269037,0.417085409,1
efficientnet_b1_model,32,0.01,Train,25,1.201293665,0.509656668,1
efficientnet_b1_model,32,0.01,Validation,25,1.382196023,0.422110558,2
efficientnet_b1_model,32,0.01,Train,26,1.165691706,0.523605168,2
efficientnet_b1_model,32,0.01,Validation,26,1.359541927,0.422110558,3
efficientnet_b1_model,32,0.01,Train,27,1.186404003,0.525751054,3
efficientnet_b1_model,32,0.01,Validation,27,1.3524657,0.44723618,0
efficientnet_b1_model,32,0.01,Train,28,1.186808658,0.526824057,0
efficientnet_b1_model,32,0.01,Validation,28,1.411926852,0.417085409,1
efficientnet_b1_model,32,0.01,Train,29,1.168888298,0.533261776,1
efficientnet_b1_model,32,0.01,Validation,29,1.361101876,0.432160795,2
efficientnet_b1_model,32,0.01,Train,30,1.177872658,0.520386279,2
efficientnet_b1_model,32,0.01,Validation,30,1.365797789,0.407035172,3
efficientnet_b1_model,64,0.01,Train,1,2.126949621,0.201716736,0
efficientnet_b1_model,64,0.01,Validation,1,9753.783537,0.180904523,1
efficientnet_b1_model,64,0.01,Train,2,1.746705598,0.289699584,1
efficientnet_b1_model,64,0.01,Validation,2,96.45927502,0.201005027,0
efficientnet_b1_model,64,0.01,Train,3,1.643517844,0.325107306,0
efficientnet_b1_model,64,0.01,Validation,3,60.10984457,0.24120602,0
efficientnet_b1_model,64,0.01,Train,4,1.490497212,0.38197425,0
efficientnet_b1_model,64,0.01,Validation,4,4.519936945,0.321608037,0
efficientnet_b1_model,64,0.01,Train,5,1.412117056,0.410944194,0
efficientnet_b1_model,64,0.01,Validation,5,3.312177353,0.296482414,0
efficientnet_b1_model,64,0.01,Train,6,1.342541398,0.430257499,0
efficientnet_b1_model,64,0.01,Validation,6,2.06189692,0.402010053,0
efficientnet_b1_model,64,0.01,Train,7,1.211017503,0.487124473,0
efficientnet_b1_model,64,0.01,Validation,7,5.590304929,0.271356791,1
efficientnet_b1_model,64,0.01,Train,8,1.140588039,0.511802554,1
efficientnet_b1_model,64,0.01,Validation,8,1.17914423,0.48241204,0
efficientnet_b1_model,64,0.01,Train,9,0.977661623,0.584763944,0
efficientnet_b1_model,64,0.01,Validation,9,1.15395381,0.487437189,0
efficientnet_b1_model,64,0.01,Train,10,0.934206468,0.591201723,0
efficientnet_b1_model,64,0.01,Validation,10,1.152928424,0.477386922,0
efficientnet_b1_model,64,0.01,Train,11,0.871069286,0.642703891,0
efficientnet_b1_model,64,0.01,Validation,11,1.100674631,0.497487426,0
efficientnet_b1_model,64,0.01,Train,12,0.827849229,0.653433502,0
efficientnet_b1_model,64,0.01,Validation,12,1.145277474,0.44723618,1
efficientnet_b1_model,64,0.01,Train,13,0.783070319,0.672746778,1
efficientnet_b1_model,64,0.01,Validation,13,1.191737618,0.452261299,2
efficientnet_b1_model,64,0.01,Train,14,0.733419726,0.70493561,2
efficientnet_b1_model,64,0.01,Validation,14,1.075904004,0.48241204,0
efficientnet_b1_model,64,0.01,Train,15,0.668314933,0.722103,0
efficientnet_b1_model,64,0.01,Validation,15,1.069338462,0.512562811,0
efficientnet_b1_model,64,0.01,Train,16,0.686867786,0.71888411,0
efficientnet_b1_model,64,0.01,Validation,16,1.07705679,0.502512574,1
efficientnet_b1_model,64,0.01,Train,17,0.662569448,0.723175943,1
efficientnet_b1_model,64,0.01,Validation,17,1.067227317,0.502512574,0
efficientnet_b1_model,64,0.01,Train,18,0.669712922,0.724248946,0
efficientnet_b1_model,64,0.01,Validation,18,1.076363368,0.507537663,1
efficientnet_b1_model,64,0.01,Train,19,0.639148057,0.742489278,1
efficientnet_b1_model,64,0.01,Validation,19,1.079906925,0.497487426,2
efficientnet_b1_model,64,0.01,Train,20,0.663148438,0.721030056,2
efficientnet_b1_model,64,0.01,Validation,20,1.077436141,0.51758796,3
efficientnet_b1_model,64,0.01,Train,21,0.66002764,0.737124443,3
efficientnet_b1_model,64,0.01,Validation,21,1.068182527,0.51758796,4
efficientnet_b1_model,64,0.01,Train,22,0.626950027,0.745708168,4
efficientnet_b1_model,64,0.01,Validation,22,1.082917642,0.507537663,5
efficientnet_b1_model,64,0.01,Train,23,0.616486999,0.75,5
efficientnet_b1_model,64,0.01,Validation,23,1.09005181,0.502512574,6
efficientnet_b1_model,8,0.005,Train,1,2.030196445,0.222103,0
efficientnet_b1_model,8,0.005,Validation,1,3.804500207,0.180904523,0
efficientnet_b1_model,8,0.005,Train,2,1.86923629,0.238197431,0
efficientnet_b1_model,8,0.005,Validation,2,1.751316865,0.231155783,0
efficientnet_b1_model,8,0.005,Train,3,1.758195948,0.275751084,0
efficientnet_b1_model,8,0.005,Validation,3,1.870615018,0.226130649,1
efficientnet_b1_model,8,0.005,Train,4,1.584341653,0.350858361,1
efficientnet_b1_model,8,0.005,Validation,4,1.810419581,0.306532651,2
efficientnet_b1_model,8,0.005,Train,5,1.67147992,0.307939917,2
efficientnet_b1_model,8,0.005,Validation,5,1.64070986,0.296482414,0
efficientnet_b1_model,8,0.005,Train,6,1.549187736,0.326180249,0
efficientnet_b1_model,8,0.005,Validation,6,1.613240057,0.281407028,0
efficientnet_b1_model,8,0.005,Train,7,1.507521617,0.351931334,0
efficientnet_b1_model,8,0.005,Validation,7,1.524925071,0.341708541,0
efficientnet_b1_model,8,0.005,Train,8,1.414400074,0.402360529,0
efficientnet_b1_model,8,0.005,Validation,8,1.482909675,0.386934668,0
efficientnet_b1_model,8,0.005,Train,9,1.353912603,0.423819751,0
efficientnet_b1_model,8,0.005,Validation,9,1.488144478,0.361809045,1
efficientnet_b1_model,8,0.005,Train,10,1.291021963,0.459227473,1
efficientnet_b1_model,8,0.005,Validation,10,1.481463385,0.371859282,0
efficientnet_b1_model,8,0.005,Train,11,1.233995418,0.461373389,0
efficientnet_b1_model,8,0.005,Validation,11,1.4522931,0.407035172,0
efficientnet_b1_model,8,0.005,Train,12,1.189636288,0.487124473,0
efficientnet_b1_model,8,0.005,Validation,12,1.406957883,0.422110558,0
efficientnet_b1_model,8,0.005,Train,13,1.148159648,0.511802554,0
efficientnet_b1_model,8,0.005,Validation,13,1.47192306,0.432160795,1
efficientnet_b1_model,8,0.005,Train,14,1.079753367,0.554721057,1
efficientnet_b1_model,8,0.005,Validation,14,1.509449915,0.396984935,2
efficientnet_b1_model,8,0.005,Train,15,0.980849595,0.605150223,2
efficientnet_b1_model,8,0.005,Validation,15,1.431263858,0.396984935,3
efficientnet_b1_model,8,0.005,Train,16,0.981399535,0.606223166,3
efficientnet_b1_model,8,0.005,Validation,16,1.438109144,0.412060291,4
efficientnet_b1_model,8,0.005,Train,17,0.974101809,0.596566498,4
efficientnet_b1_model,8,0.005,Validation,17,1.448503877,0.427135676,5
efficientnet_b1_model,8,0.005,Train,18,0.938369507,0.633047223,5
efficientnet_b1_model,8,0.005,Validation,18,1.426716564,0.437185913,6
efficientnet_b1_model,16,0.005,Train,1,1.931077327,0.275751084,0
efficientnet_b1_model,16,0.005,Validation,1,2.164397007,0.356783926,0
efficientnet_b1_model,16,0.005,Train,2,1.62225967,0.375536472,0
efficientnet_b1_model,16,0.005,Validation,2,2.556274422,0.281407028,1
efficientnet_b1_model,16,0.005,Train,3,1.509265755,0.39592275,1
efficientnet_b1_model,16,0.005,Validation,3,1.388637306,0.492462307,0
efficientnet_b1_model,16,0.005,Train,4,1.411788694,0.460300416,0
efficientnet_b1_model,16,0.005,Validation,4,1.507503371,0.412060291,1
efficientnet_b1_model,16,0.005,Train,5,1.355273431,0.467811167,1
efficientnet_b1_model,16,0.005,Validation,5,1.522655935,0.351758778,2
efficientnet_b1_model,16,0.005,Train,6,1.332437523,0.436695278,2
efficientnet_b1_model,16,0.005,Validation,6,1.836195704,0.366834164,3
efficientnet_b1_model,16,0.005,Train,7,1.250183934,0.472103,3
efficientnet_b1_model,16,0.005,Validation,7,1.397994702,0.457286417,4
efficientnet_b1_model,16,0.005,Train,8,1.017109689,0.594420612,4
efficientnet_b1_model,16,0.005,Validation,8,1.142694863,0.547738671,0
efficientnet_b1_model,16,0.005,Train,9,0.903634451,0.626609445,0
efficientnet_b1_model,16,0.005,Validation,9,1.090806861,0.567839205,0
efficientnet_b1_model,16,0.005,Train,10,0.843052648,0.64592272,0
efficientnet_b1_model,16,0.005,Validation,10,1.027128779,0.55276382,0
efficientnet_b1_model,16,0.005,Train,11,0.792450254,0.66309011,0
efficientnet_b1_model,16,0.005,Validation,11,1.060149017,0.562814057,1
efficientnet_b1_model,16,0.005,Train,12,0.685740917,0.723175943,1
efficientnet_b1_model,16,0.005,Validation,12,1.146830041,0.608040214,2
efficientnet_b1_model,16,0.005,Train,13,0.627705808,0.756437778,2
efficientnet_b1_model,16,0.005,Validation,13,1.001803237,0.603015065,0
efficientnet_b1_model,16,0.005,Train,14,0.567262161,0.775751054,0
efficientnet_b1_model,16,0.005,Validation,14,1.032199358,0.58793968,1
efficientnet_b1_model,16,0.005,Train,15,0.470925622,0.825107276,1
efficientnet_b1_model,16,0.005,Validation,15,1.129647502,0.577889442,2
efficientnet_b1_model,16,0.005,Train,16,0.444438622,0.830472112,2
efficientnet_b1_model,16,0.005,Validation,16,0.975509408,0.618090451,0
efficientnet_b1_model,16,0.005,Train,17,0.444216036,0.843347609,0
efficientnet_b1_model,16,0.005,Validation,17,0.998169363,0.592964828,1
efficientnet_b1_model,16,0.005,Train,18,0.449557727,0.833691001,1
efficientnet_b1_model,16,0.005,Validation,18,1.065836064,0.592964828,2
efficientnet_b1_model,16,0.005,Train,19,0.485449844,0.812231779,2
efficientnet_b1_model,16,0.005,Validation,19,1.078398942,0.608040214,3
efficientnet_b1_model,16,0.005,Train,20,0.459658395,0.837982833,3
efficientnet_b1_model,16,0.005,Validation,20,1.040321656,0.58793968,4
efficientnet_b1_model,16,0.005,Train,21,0.435836177,0.826180279,4
efficientnet_b1_model,16,0.005,Validation,21,1.018276813,0.597989917,5
efficientnet_b1_model,16,0.005,Train,22,0.392194681,0.861588001,5
efficientnet_b1_model,16,0.005,Validation,22,1.171971902,0.582914591,6
efficientnet_b1_model,32,0.005,Train,1,1.814792837,0.286480695,0
efficientnet_b1_model,32,0.005,Validation,1,81.16627295,0.201005027,0
efficientnet_b1_model,32,0.005,Train,2,1.580735056,0.386266083,0
efficientnet_b1_model,32,0.005,Validation,2,2.77468772,0.261306524,0
efficientnet_b1_model,32,0.005,Train,3,1.379068375,0.431330472,0
efficientnet_b1_model,32,0.005,Validation,3,1.819276744,0.321608037,0
efficientnet_b1_model,32,0.005,Train,4,1.250830797,0.483905584,0
efficientnet_b1_model,32,0.005,Validation,4,1.600558905,0.407035172,0
efficientnet_b1_model,32,0.005,Train,5,1.20856368,0.503218889,0
efficientnet_b1_model,32,0.005,Validation,5,1.570600364,0.457286417,0
efficientnet_b1_model,32,0.005,Train,6,1.203552941,0.516094446,0
efficientnet_b1_model,32,0.005,Validation,6,1.222762181,0.562814057,0
efficientnet_b1_model,32,0.005,Train,7,1.070851366,0.540772557,0
efficientnet_b1_model,32,0.005,Validation,7,4.196999247,0.341708541,1
efficientnet_b1_model,32,0.005,Train,8,0.93848896,0.60407728,1
efficientnet_b1_model,32,0.005,Validation,8,0.979149636,0.58793968,0
efficientnet_b1_model,32,0.005,Train,9,0.742270217,0.713519335,0
efficientnet_b1_model,32,0.005,Validation,9,0.905383505,0.623115599,0
efficientnet_b1_model,32,0.005,Train,10,0.667698218,0.741416335,0
efficientnet_b1_model,32,0.005,Validation,10,0.9869155,0.643216074,1
efficientnet_b1_model,32,0.005,Train,11,0.618249395,0.746781111,1
efficientnet_b1_model,32,0.005,Validation,11,0.897267125,0.623115599,0
efficientnet_b1_model,32,0.005,Train,12,0.538783816,0.777897,0
efficientnet_b1_model,32,0.005,Validation,12,0.846645126,0.663316548,0
efficientnet_b1_model,32,0.005,Train,13,0.543830593,0.780042946,0
efficientnet_b1_model,32,0.005,Validation,13,0.99152225,0.592964828,1
efficientnet_b1_model,32,0.005,Train,14,0.41805706,0.839055777,1
efficientnet_b1_model,32,0.005,Validation,14,0.777370227,0.743718565,0
efficientnet_b1_model,32,0.005,Train,15,0.348674154,0.875536501,0
efficientnet_b1_model,32,0.005,Validation,15,0.777261198,0.738693476,0
efficientnet_b1_model,32,0.005,Train,16,0.330335152,0.884120166,0
efficientnet_b1_model,32,0.005,Validation,16,0.769895073,0.708542705,0
efficientnet_b1_model,32,0.005,Train,17,0.323333593,0.888411999,0
efficientnet_b1_model,32,0.005,Validation,17,0.751463375,0.713567853,0
efficientnet_b1_model,32,0.005,Train,18,0.317817954,0.889485002,0
efficientnet_b1_model,32,0.005,Validation,18,0.734448091,0.743718565,0
efficientnet_b1_model,32,0.005,Train,19,0.319906837,0.886266112,0
efficientnet_b1_model,32,0.005,Validation,19,0.754807909,0.728643179,1
efficientnet_b1_model,32,0.005,Train,20,0.331709098,0.877682388,1
efficientnet_b1_model,32,0.005,Validation,20,0.778315874,0.718592942,2
efficientnet_b1_model,32,0.005,Train,21,0.331972855,0.877682388,2
efficientnet_b1_model,32,0.005,Validation,21,0.803393291,0.68844223,3
efficientnet_b1_model,32,0.005,Train,22,0.302636493,0.898068666,3
efficientnet_b1_model,32,0.005,Validation,22,0.780691511,0.718592942,4
efficientnet_b1_model,32,0.005,Train,23,0.292080653,0.890557945,4
efficientnet_b1_model,32,0.005,Validation,23,0.750584916,0.733668327,5
efficientnet_b1_model,32,0.005,Train,24,0.309759173,0.89592272,5
efficientnet_b1_model,32,0.005,Validation,24,0.820302705,0.663316548,6
efficientnet_b1_model,64,0.005,Train,1,1.675449953,0.364806861,0
efficientnet_b1_model,64,0.005,Validation,1,27.07708565,0.140703514,0
efficientnet_b1_model,64,0.005,Train,2,1.208531611,0.511802554,0
efficientnet_b1_model,64,0.005,Validation,2,9.385510236,0.331658274,0
efficientnet_b1_model,64,0.005,Train,3,1.14702566,0.525751054,0
efficientnet_b1_model,64,0.005,Validation,3,2.527463881,0.351758778,0
efficientnet_b1_model,64,0.005,Train,4,0.969609411,0.601931334,0
efficientnet_b1_model,64,0.005,Validation,4,1.804829246,0.477386922,0
efficientnet_b1_model,64,0.005,Train,5,0.85636716,0.662017167,0
efficientnet_b1_model,64,0.005,Validation,5,1.102445837,0.592964828,0
efficientnet_b1_model,64,0.005,Train,6,0.709063561,0.702789724,0
efficientnet_b1_model,64,0.005,Validation,6,1.623344699,0.567839205,1
efficientnet_b1_model,64,0.005,Train,7,0.796160979,0.69098711,1
efficientnet_b1_model,64,0.005,Validation,7,1.96087957,0.442211062,2
efficientnet_b1_model,64,0.005,Train,8,0.480968619,0.829399168,2
efficientnet_b1_model,64,0.005,Validation,8,0.863953513,0.668341696,0
efficientnet_b1_model,64,0.005,Train,9,0.323613925,0.893776834,0
efficientnet_b1_model,64,0.005,Validation,9,0.676645039,0.718592942,0
efficientnet_b1_model,64,0.005,Train,10,0.223010651,0.931330442,0
efficientnet_b1_model,64,0.005,Validation,10,0.654433383,0.743718565,0
efficientnet_b1_model,64,0.005,Train,11,0.183967514,0.939914167,0
efficientnet_b1_model,64,0.005,Validation,11,0.625964945,0.768844187,0
efficientnet_b1_model,64,0.005,Train,12,0.124112916,0.9581545,0
efficientnet_b1_model,64,0.005,Validation,12,0.706236461,0.748743713,1
efficientnet_b1_model,64,0.005,Train,13,0.096936748,0.969957054,1
efficientnet_b1_model,64,0.005,Validation,13,0.679838723,0.743718565,2
efficientnet_b1_model,64,0.005,Train,14,0.097662252,0.973175943,2
efficientnet_b1_model,64,0.005,Validation,14,0.709321996,0.738693476,3
efficientnet_b1_model,64,0.005,Train,15,0.068046284,0.980686665,3
efficientnet_b1_model,64,0.005,Validation,15,0.684464659,0.768844187,4
efficientnet_b1_model,64,0.005,Train,16,0.066614831,0.983905554,4
efficientnet_b1_model,64,0.005,Validation,16,0.687033708,0.753768861,5
efficientnet_b1_model,64,0.005,Train,17,0.07184739,0.980686665,5
efficientnet_b1_model,64,0.005,Validation,17,0.703375767,0.773869336,6
efficientnet_b1_model,8,0.001,Train,1,1.600945346,0.384120166,0
efficientnet_b1_model,8,0.001,Validation,1,1.381750963,0.457286417,0
efficientnet_b1_model,8,0.001,Train,2,1.267416877,0.503218889,0
efficientnet_b1_model,8,0.001,Validation,2,1.327512272,0.432160795,0
efficientnet_b1_model,8,0.001,Train,3,0.994031627,0.634120166,0
efficientnet_b1_model,8,0.001,Validation,3,1.440000678,0.577889442,1
efficientnet_b1_model,8,0.001,Train,4,0.83610549,0.69098711,1
efficientnet_b1_model,8,0.001,Validation,4,1.132681673,0.567839205,0
efficientnet_b1_model,8,0.001,Train,5,0.620801777,0.778969944,0
efficientnet_b1_model,8,0.001,Validation,5,1.242694133,0.603015065,1
efficientnet_b1_model,8,0.001,Train,6,0.582987214,0.800429165,1
efficientnet_b1_model,8,0.001,Validation,6,1.340831634,0.623115599,2
efficientnet_b1_model,8,0.001,Train,7,0.433269524,0.858369112,2
efficientnet_b1_model,8,0.001,Validation,7,1.213749795,0.643216074,3
efficientnet_b1_model,8,0.001,Train,8,0.220640905,0.932403445,3
efficientnet_b1_model,8,0.001,Validation,8,0.77970477,0.698492467,0
efficientnet_b1_model,8,0.001,Train,9,0.142440277,0.957081556,0
efficientnet_b1_model,8,0.001,Validation,9,0.743507194,0.743718565,0
efficientnet_b1_model,8,0.001,Train,10,0.106900367,0.978540778,0
efficientnet_b1_model,8,0.001,Validation,10,0.750664572,0.738693476,1
efficientnet_b1_model,8,0.001,Train,11,0.118378424,0.962446332,1
efficientnet_b1_model,8,0.001,Validation,11,0.841651068,0.738693476,2
efficientnet_b1_model,8,0.001,Train,12,0.095230849,0.973175943,2
efficientnet_b1_model,8,0.001,Validation,12,0.830397591,0.733668327,3
efficientnet_b1_model,8,0.001,Train,13,0.078366525,0.979613721,3
efficientnet_b1_model,8,0.001,Validation,13,0.807720614,0.753768861,4
efficientnet_b1_model,8,0.001,Train,14,0.053615755,0.988197446,4
efficientnet_b1_model,8,0.001,Validation,14,0.824119744,0.718592942,5
efficientnet_b1_model,8,0.001,Train,15,0.050969049,0.991416335,5
efficientnet_b1_model,8,0.001,Validation,15,0.799124291,0.738693476,6
efficientnet_b1_model,16,0.001,Train,1,1.49709454,0.410944194,0
efficientnet_b1_model,16,0.001,Validation,1,1.679025787,0.396984935,0
efficientnet_b1_model,16,0.001,Train,2,1.037631329,0.599785388,0
efficientnet_b1_model,16,0.001,Validation,2,1.350189626,0.567839205,0
efficientnet_b1_model,16,0.001,Train,3,0.795105795,0.715665221,0
efficientnet_b1_model,16,0.001,Validation,3,0.981010262,0.58793968,0
efficientnet_b1_model,16,0.001,Train,4,0.508654413,0.815450668,0
efficientnet_b1_model,16,0.001,Validation,4,1.442040095,0.618090451,1
efficientnet_b1_model,16,0.001,Train,5,0.345735244,0.880901277,1
efficientnet_b1_model,16,0.001,Validation,5,1.537136269,0.592964828,2
efficientnet_b1_model,16,0.001,Train,6,0.42365454,0.859442055,2
efficientnet_b1_model,16,0.001,Validation,6,1.163501408,0.658291459,3
efficientnet_b1_model,16,0.001,Train,7,0.351845497,0.889485002,3
efficientnet_b1_model,16,0.001,Validation,7,1.378201988,0.633165836,4
efficientnet_b1_model,16,0.001,Train,8,0.186054168,0.943133056,4
efficientnet_b1_model,16,0.001,Validation,8,0.770329017,0.718592942,0
efficientnet_b1_model,16,0.001,Train,9,0.09862,0.977467835,0
efficientnet_b1_model,16,0.001,Validation,9,0.733266941,0.728643179,0
efficientnet_b1_model,16,0.001,Train,10,0.074859175,0.983905554,0
efficientnet_b1_model,16,0.001,Validation,10,0.790371498,0.713567853,1
efficientnet_b1_model,16,0.001,Train,11,0.065385282,0.983905554,1
efficientnet_b1_model,16,0.001,Validation,11,0.731025126,0.743718565,0
efficientnet_b1_model,16,0.001,Train,12,0.042497594,0.993562222,0
efficientnet_b1_model,16,0.001,Validation,12,0.688036093,0.753768861,0
efficientnet_b1_model,16,0.001,Train,13,0.046621729,0.988197446,0
efficientnet_b1_model,16,0.001,Validation,13,0.728685861,0.738693476,1
efficientnet_b1_model,16,0.001,Train,14,0.026902764,0.997854054,1
efficientnet_b1_model,16,0.001,Validation,14,0.6996233,0.748743713,2
efficientnet_b1_model,16,0.001,Train,15,0.035491635,0.994635165,2
efficientnet_b1_model,16,0.001,Validation,15,0.701543899,0.75879395,3
efficientnet_b1_model,16,0.001,Train,16,0.050371811,0.988197446,3
efficientnet_b1_model,16,0.001,Validation,16,0.748925995,0.748743713,4
efficientnet_b1_model,16,0.001,Train,17,0.037845058,0.990343332,4
efficientnet_b1_model,16,0.001,Validation,17,0.73496323,0.753768861,5
efficientnet_b1_model,16,0.001,Train,18,0.044781264,0.990343332,5
efficientnet_b1_model,16,0.001,Validation,18,0.759527966,0.75879395,6
efficientnet_b1_model,32,0.001,Train,1,1.392169632,0.462446362,0
